Time [min],Reflectance_590,PulseNumber
18.06000,2292.00000,903.0
18.08000,2290.00000,904.0
18.10000,2293.00000,905.0
18.12000,2288.00000,906.0
18.14000,2289.00000,907.0
18.16000,2291.00000,908.0
18.18000,2293.00000,909.0
18.20000,2296.00000,910.0
18.22000,2291.00000,911.0
18.24000,2296.00000,912.0
18.26000,2295.00000,913.0
18.28000,2293.00000,914.0
18.30000,2296.00000,915.0
18.32000,2292.00000,916.0
18.34000,2296.00000,917.0
18.36000,2295.00000,918.0
18.38000,2297.00000,919.0
18.40000,2298.00000,920.0
18.42000,2295.00000,921.0
18.44000,2294.00000,922.0
18.46000,2294.00000,923.0
18.48000,2298.00000,924.0
18.50000,2298.00000,925.0
18.52000,2298.00000,926.0
18.54000,2291.00000,927.0
