Time [min],Reflectance_590,PulseNumber
77.34000,1910.00000,3867.0
77.36000,1914.00000,3868.0
77.38000,1915.00000,3869.0
77.40000,1920.00000,3870.0
77.42000,1922.00000,3871.0
77.44000,1925.00000,3872.0
77.46000,1923.00000,3873.0
77.48000,1922.00000,3874.0
77.50000,1921.00000,3875.0
77.52000,1920.00000,3876.0
77.54000,1921.00000,3877.0
77.56000,1926.00000,3878.0
77.58000,1922.00000,3879.0
77.60000,1930.00000,3880.0
77.62000,1937.00000,3881.0
77.64000,1934.00000,3882.0
77.66000,1928.00000,3883.0
77.68000,1928.00000,3884.0
77.70000,1932.00000,3885.0
77.72000,1931.00000,3886.0
77.74000,1938.00000,3887.0
77.76000,1938.00000,3888.0
77.78000,1938.00000,3889.0
77.80000,1940.00000,3890.0
77.82000,1935.00000,3891.0
77.84000,1936.00000,3892.0
77.86000,1935.00000,3893.0
77.88000,1941.00000,3894.0
77.90000,1945.00000,3895.0
77.92000,1943.00000,3896.0
77.94000,1950.00000,3897.0
77.96000,1944.00000,3898.0
77.98000,1943.00000,3899.0
78.00000,1942.00000,3900.0
78.02000,1945.00000,3901.0
78.04000,1946.00000,3902.0
78.06000,1952.00000,3903.0
78.08000,1952.00000,3904.0
78.10000,1951.00000,3905.0
78.12000,1954.00000,3906.0
78.14000,1957.00000,3907.0
78.16000,1950.00000,3908.0
78.18000,1949.00000,3909.0
78.20000,1950.00000,3910.0
78.22000,1952.00000,3911.0
78.24000,1955.00000,3912.0
78.26000,1960.00000,3913.0
78.28000,1959.00000,3914.0
78.30000,1961.00000,3915.0
78.32000,1956.00000,3916.0
78.34000,1957.00000,3917.0
78.36000,1959.00000,3918.0
78.38000,1956.00000,3919.0
78.40000,1961.00000,3920.0
78.42000,1962.00000,3921.0
78.44000,1964.00000,3922.0
78.46000,1967.00000,3923.0
78.48000,1960.00000,3924.0
78.50000,1962.00000,3925.0
78.52000,1963.00000,3926.0
78.54000,1966.00000,3927.0
78.56000,1969.00000,3928.0
78.58000,1968.00000,3929.0
78.60000,1970.00000,3930.0
78.62000,1973.00000,3931.0
78.64000,1974.00000,3932.0
78.66000,1964.00000,3933.0
78.68000,1968.00000,3934.0
78.70000,1966.00000,3935.0
78.72000,1967.00000,3936.0
78.74000,1974.00000,3937.0
78.76000,1968.00000,3938.0
78.78000,1972.00000,3939.0
78.80000,1968.00000,3940.0
78.82000,1968.00000,3941.0
78.84000,1971.00000,3942.0
78.86000,1969.00000,3943.0
78.88000,1972.00000,3944.0
78.90000,1976.00000,3945.0
78.92000,1976.00000,3946.0
78.94000,1976.00000,3947.0
78.96000,1976.00000,3948.0
78.98000,1975.00000,3949.0
79.00000,1971.00000,3950.0
79.02000,1974.00000,3951.0
79.04000,1975.00000,3952.0
79.06000,1971.00000,3953.0
79.08000,1982.00000,3954.0
79.10000,1979.00000,3955.0
79.12000,1977.00000,3956.0
79.14000,1980.00000,3957.0
79.16000,1978.00000,3958.0
79.18000,1976.00000,3959.0
79.20000,1978.00000,3960.0
79.22000,1978.00000,3961.0
79.24000,1978.00000,3962.0
79.26000,1982.00000,3963.0
79.28000,1982.00000,3964.0
79.30000,1980.00000,3965.0
79.32000,1977.00000,3966.0
79.34000,1978.00000,3967.0
79.36000,1986.00000,3968.0
79.38000,1979.00000,3969.0
79.40000,1989.00000,3970.0
79.42000,1985.00000,3971.0
79.44000,1984.00000,3972.0
79.46000,1984.00000,3973.0
79.48000,1980.00000,3974.0
79.50000,1979.00000,3975.0
79.52000,1985.00000,3976.0
79.54000,1978.00000,3977.0
79.56000,1986.00000,3978.0
79.58000,1986.00000,3979.0
79.60000,1986.00000,3980.0
79.62000,1983.00000,3981.0
79.64000,1990.00000,3982.0
79.66000,1984.00000,3983.0
79.68000,1984.00000,3984.0
79.70000,1984.00000,3985.0
79.72000,1986.00000,3986.0
79.74000,1992.00000,3987.0
79.76000,1988.00000,3988.0
79.78000,1990.00000,3989.0
79.80000,1992.00000,3990.0
79.82000,1986.00000,3991.0
79.84000,1987.00000,3992.0
79.86000,1987.00000,3993.0
79.88000,1988.00000,3994.0
79.90000,1993.00000,3995.0
79.92000,1992.00000,3996.0
79.94000,1998.00000,3997.0
79.96000,1999.00000,3998.0
79.98000,1990.00000,3999.0
80.00000,1990.00000,4000.0
80.02000,1991.00000,4001.0
80.04000,1988.00000,4002.0
80.06000,1995.00000,4003.0
80.08000,1991.00000,4004.0
80.10000,1990.00000,4005.0
80.12000,1985.00000,4006.0
80.14000,1978.00000,4007.0
80.16000,1976.00000,4008.0
80.18000,1970.00000,4009.0
80.20000,1968.00000,4010.0
80.22000,1964.00000,4011.0
80.24000,1959.00000,4012.0
80.26000,1958.00000,4013.0
80.28000,1946.00000,4014.0
80.30000,1947.00000,4015.0
80.32000,1937.00000,4016.0
80.34000,1930.00000,4017.0
80.36000,1922.00000,4018.0
80.38000,1910.00000,4019.0
80.40000,1917.00000,4020.0
80.42000,1912.00000,4021.0
80.44000,1902.00000,4022.0
80.46000,1896.00000,4023.0
80.48000,1884.00000,4024.0
80.50000,1881.00000,4025.0
80.52000,1874.00000,4026.0
80.54000,1872.00000,4027.0
80.56000,1870.00000,4028.0
80.58000,1865.00000,4029.0
80.60000,1861.00000,4030.0
80.62000,1850.00000,4031.0
80.64000,1846.00000,4032.0
80.66000,1839.00000,4033.0
80.68000,1834.00000,4034.0
80.70000,1833.00000,4035.0
80.72000,1826.00000,4036.0
80.74000,1828.00000,4037.0
80.76000,1821.00000,4038.0
80.78000,1817.00000,4039.0
80.80000,1814.00000,4040.0
80.82000,1804.00000,4041.0
80.84000,1802.00000,4042.0
80.86000,1798.00000,4043.0
80.88000,1794.00000,4044.0
80.90000,1800.00000,4045.0
80.92000,1794.00000,4046.0
80.94000,1790.00000,4047.0
80.96000,1790.00000,4048.0
80.98000,1778.00000,4049.0
81.00000,1785.00000,4050.0
81.02000,1785.00000,4051.0
81.04000,1780.00000,4052.0
81.06000,1786.00000,4053.0
81.08000,1785.00000,4054.0
81.10000,1784.00000,4055.0
81.12000,1785.00000,4056.0
81.14000,1780.00000,4057.0
81.16000,1782.00000,4058.0
81.18000,1781.00000,4059.0
81.20000,1782.00000,4060.0
81.22000,1781.00000,4061.0
81.24000,1785.00000,4062.0
81.26000,1787.00000,4063.0
81.28000,1777.00000,4064.0
81.30000,1783.00000,4065.0
81.32000,1776.00000,4066.0
81.34000,1780.00000,4067.0
81.36000,1773.00000,4068.0
81.38000,1771.00000,4069.0
81.40000,1773.00000,4070.0
81.42000,1776.00000,4071.0
81.44000,1770.00000,4072.0
81.46000,1766.00000,4073.0
81.48000,1770.00000,4074.0
81.50000,1762.00000,4075.0
81.52000,1762.00000,4076.0
81.54000,1759.00000,4077.0
81.56000,1763.00000,4078.0
81.58000,1759.00000,4079.0
81.60000,1758.00000,4080.0
81.62000,1757.00000,4081.0
81.64000,1751.00000,4082.0
81.66000,1752.00000,4083.0
81.68000,1755.00000,4084.0
81.70000,1745.00000,4085.0
81.72000,1746.00000,4086.0
81.74000,1748.00000,4087.0
81.76000,1745.00000,4088.0
81.78000,1748.00000,4089.0
81.80000,1745.00000,4090.0
81.82000,1736.00000,4091.0
81.84000,1737.00000,4092.0
81.86000,1734.00000,4093.0
81.88000,1734.00000,4094.0
81.90000,1732.00000,4095.0
81.92000,1733.00000,4096.0
81.94000,1734.00000,4097.0
81.96000,1730.00000,4098.0
81.98000,1730.00000,4099.0
82.00000,1725.00000,4100.0
82.02000,1724.00000,4101.0
82.04000,1724.00000,4102.0
82.06000,1727.00000,4103.0
82.08000,1725.00000,4104.0
82.10000,1724.00000,4105.0
82.12000,1720.00000,4106.0
82.14000,1722.00000,4107.0
82.16000,1715.00000,4108.0
82.18000,1712.00000,4109.0
82.20000,1714.00000,4110.0
82.22000,1714.00000,4111.0
82.24000,1714.00000,4112.0
82.26000,1718.00000,4113.0
82.28000,1710.00000,4114.0
82.30000,1715.00000,4115.0
82.32000,1709.00000,4116.0
82.34000,1706.00000,4117.0
82.36000,1708.00000,4118.0
82.38000,1708.00000,4119.0
82.40000,1709.00000,4120.0
82.42000,1711.00000,4121.0
82.44000,1707.00000,4122.0
82.46000,1707.00000,4123.0
82.48000,1700.00000,4124.0
82.50000,1701.00000,4125.0
82.52000,1698.00000,4126.0
82.54000,1702.00000,4127.0
82.56000,1705.00000,4128.0
82.58000,1704.00000,4129.0
82.60000,1698.00000,4130.0
82.62000,1702.00000,4131.0
82.64000,1696.00000,4132.0
82.66000,1694.00000,4133.0
82.68000,1695.00000,4134.0
82.70000,1694.00000,4135.0
82.72000,1694.00000,4136.0
82.74000,1700.00000,4137.0
82.76000,1698.00000,4138.0
82.78000,1698.00000,4139.0
82.80000,1691.00000,4140.0
82.82000,1692.00000,4141.0
82.84000,1693.00000,4142.0
82.86000,1692.00000,4143.0
82.88000,1686.00000,4144.0
82.90000,1687.00000,4145.0
82.92000,1693.00000,4146.0
82.94000,1694.00000,4147.0
82.96000,1690.00000,4148.0
82.98000,1686.00000,4149.0
83.00000,1686.00000,4150.0
83.02000,1687.00000,4151.0
83.04000,1687.00000,4152.0
83.06000,1690.00000,4153.0
83.08000,1694.00000,4154.0
83.10000,1689.00000,4155.0
83.12000,1682.00000,4156.0
83.14000,1684.00000,4157.0
83.16000,1688.00000,4158.0
83.18000,1682.00000,4159.0
83.20000,1682.00000,4160.0
83.22000,1681.00000,4161.0
83.24000,1688.00000,4162.0
83.26000,1685.00000,4163.0
83.28000,1686.00000,4164.0
83.30000,1682.00000,4165.0
83.32000,1679.00000,4166.0
83.34000,1682.00000,4167.0
83.36000,1680.00000,4168.0
83.38000,1678.00000,4169.0
83.40000,1686.00000,4170.0
83.42000,1684.00000,4171.0
83.44000,1684.00000,4172.0
83.46000,1685.00000,4173.0
83.48000,1677.00000,4174.0
83.50000,1677.00000,4175.0
83.52000,1680.00000,4176.0
83.54000,1678.00000,4177.0
83.56000,1674.00000,4178.0
83.58000,1681.00000,4179.0
83.60000,1683.00000,4180.0
83.62000,1680.00000,4181.0
83.64000,1677.00000,4182.0
83.66000,1678.00000,4183.0
83.68000,1678.00000,4184.0
83.70000,1675.00000,4185.0
83.72000,1680.00000,4186.0
83.74000,1679.00000,4187.0
83.76000,1678.00000,4188.0
83.78000,1671.00000,4189.0
83.80000,1682.00000,4190.0
83.82000,1675.00000,4191.0
83.84000,1678.00000,4192.0
83.86000,1684.00000,4193.0
83.88000,1674.00000,4194.0
83.90000,1680.00000,4195.0
83.92000,1683.00000,4196.0
83.94000,1682.00000,4197.0
83.96000,1673.00000,4198.0
83.98000,1676.00000,4199.0
84.00000,1677.00000,4200.0
84.02000,1681.00000,4201.0
84.04000,1672.00000,4202.0
84.06000,1680.00000,4203.0
84.08000,1681.00000,4204.0
84.10000,1676.00000,4205.0
84.12000,1680.00000,4206.0
84.14000,1672.00000,4207.0
84.16000,1674.00000,4208.0
84.18000,1674.00000,4209.0
84.20000,1675.00000,4210.0
84.22000,1672.00000,4211.0
84.24000,1675.00000,4212.0
84.26000,1678.00000,4213.0
84.28000,1678.00000,4214.0
84.30000,1675.00000,4215.0
84.32000,1674.00000,4216.0
84.34000,1674.00000,4217.0
84.36000,1669.00000,4218.0
84.38000,1672.00000,4219.0
84.40000,1674.00000,4220.0
84.42000,1678.00000,4221.0
84.44000,1670.00000,4222.0
84.46000,1672.00000,4223.0
84.48000,1670.00000,4224.0
84.50000,1669.00000,4225.0
84.52000,1668.00000,4226.0
84.54000,1673.00000,4227.0
84.56000,1677.00000,4228.0
84.58000,1674.00000,4229.0
84.60000,1678.00000,4230.0
84.62000,1673.00000,4231.0
84.64000,1668.00000,4232.0
84.66000,1669.00000,4233.0
84.68000,1673.00000,4234.0
84.70000,1670.00000,4235.0
84.72000,1668.00000,4236.0
84.74000,1673.00000,4237.0
84.76000,1676.00000,4238.0
84.78000,1676.00000,4239.0
84.80000,1674.00000,4240.0
84.82000,1668.00000,4241.0
84.84000,1668.00000,4242.0
84.86000,1672.00000,4243.0
84.88000,1666.00000,4244.0
84.90000,1674.00000,4245.0
84.92000,1674.00000,4246.0
84.94000,1672.00000,4247.0
84.96000,1672.00000,4248.0
84.98000,1673.00000,4249.0
85.00000,1666.00000,4250.0
85.02000,1672.00000,4251.0
85.04000,1676.00000,4252.0
85.06000,1682.00000,4253.0
85.08000,1686.00000,4254.0
85.10000,1688.00000,4255.0
85.12000,1692.00000,4256.0
85.14000,1690.00000,4257.0
85.16000,1690.00000,4258.0
85.18000,1696.00000,4259.0
85.20000,1700.00000,4260.0
85.22000,1700.00000,4261.0
85.24000,1709.00000,4262.0
85.26000,1709.00000,4263.0
85.28000,1714.00000,4264.0
85.30000,1718.00000,4265.0
85.32000,1714.00000,4266.0
85.34000,1718.00000,4267.0
85.36000,1722.00000,4268.0
85.38000,1724.00000,4269.0
85.40000,1733.00000,4270.0
85.42000,1726.00000,4271.0
85.44000,1735.00000,4272.0
85.46000,1740.00000,4273.0
85.48000,1741.00000,4274.0
85.50000,1741.00000,4275.0
85.52000,1745.00000,4276.0
85.54000,1746.00000,4277.0
85.56000,1752.00000,4278.0
85.58000,1758.00000,4279.0
85.60000,1758.00000,4280.0
85.62000,1766.00000,4281.0
85.64000,1762.00000,4282.0
85.66000,1764.00000,4283.0
85.68000,1767.00000,4284.0
85.70000,1766.00000,4285.0
85.72000,1772.00000,4286.0
85.74000,1778.00000,4287.0
85.76000,1773.00000,4288.0
85.78000,1782.00000,4289.0
85.80000,1786.00000,4290.0
85.82000,1783.00000,4291.0
85.84000,1786.00000,4292.0
85.86000,1790.00000,4293.0
85.88000,1789.00000,4294.0
85.90000,1798.00000,4295.0
85.92000,1798.00000,4296.0
85.94000,1802.00000,4297.0
85.96000,1798.00000,4298.0
85.98000,1807.00000,4299.0
86.00000,1804.00000,4300.0
86.02000,1808.00000,4301.0
86.04000,1810.00000,4302.0
86.06000,1816.00000,4303.0
86.08000,1819.00000,4304.0
86.10000,1817.00000,4305.0
86.12000,1820.00000,4306.0
86.14000,1821.00000,4307.0
86.16000,1823.00000,4308.0
86.18000,1823.00000,4309.0
86.20000,1828.00000,4310.0
86.22000,1836.00000,4311.0
86.24000,1838.00000,4312.0
86.26000,1840.00000,4313.0
86.28000,1838.00000,4314.0
86.30000,1830.00000,4315.0
86.32000,1838.00000,4316.0
86.34000,1842.00000,4317.0
86.36000,1843.00000,4318.0
86.38000,1848.00000,4319.0
86.40000,1854.00000,4320.0
86.42000,1854.00000,4321.0
86.44000,1854.00000,4322.0
86.46000,1859.00000,4323.0
86.48000,1854.00000,4324.0
86.50000,1854.00000,4325.0
86.52000,1856.00000,4326.0
86.54000,1855.00000,4327.0
86.56000,1868.00000,4328.0
86.58000,1866.00000,4329.0
86.60000,1870.00000,4330.0
86.62000,1873.00000,4331.0
86.64000,1870.00000,4332.0
86.66000,1870.00000,4333.0
86.68000,1870.00000,4334.0
86.70000,1873.00000,4335.0
86.72000,1881.00000,4336.0
86.74000,1880.00000,4337.0
86.76000,1884.00000,4338.0
86.78000,1885.00000,4339.0
86.80000,1882.00000,4340.0
86.82000,1882.00000,4341.0
86.84000,1885.00000,4342.0
86.86000,1882.00000,4343.0
86.88000,1886.00000,4344.0
86.90000,1894.00000,4345.0
86.92000,1896.00000,4346.0
86.94000,1898.00000,4347.0
86.96000,1894.00000,4348.0
86.98000,1892.00000,4349.0
87.00000,1894.00000,4350.0
87.02000,1900.00000,4351.0
87.04000,1899.00000,4352.0
87.06000,1898.00000,4353.0
87.08000,1906.00000,4354.0
87.10000,1908.00000,4355.0
87.12000,1906.00000,4356.0
87.14000,1902.00000,4357.0
87.16000,1908.00000,4358.0
87.18000,1907.00000,4359.0
87.20000,1909.00000,4360.0
87.22000,1902.00000,4361.0
87.24000,1919.00000,4362.0
87.26000,1918.00000,4363.0
87.28000,1920.00000,4364.0
87.30000,1918.00000,4365.0
87.32000,1914.00000,4366.0
87.34000,1910.00000,4367.0
87.36000,1921.00000,4368.0
87.38000,1918.00000,4369.0
87.40000,1920.00000,4370.0
87.42000,1926.00000,4371.0
87.44000,1928.00000,4372.0
87.46000,1927.00000,4373.0
87.48000,1922.00000,4374.0
87.50000,1929.00000,4375.0
87.52000,1929.00000,4376.0
87.54000,1929.00000,4377.0
87.56000,1924.00000,4378.0
87.58000,1937.00000,4379.0
87.60000,1938.00000,4380.0
87.62000,1937.00000,4381.0
87.64000,1933.00000,4382.0
87.66000,1934.00000,4383.0
87.68000,1936.00000,4384.0
87.70000,1935.00000,4385.0
87.72000,1938.00000,4386.0
87.74000,1941.00000,4387.0
87.76000,1944.00000,4388.0
87.78000,1942.00000,4389.0
87.80000,1941.00000,4390.0
87.82000,1943.00000,4391.0
87.84000,1944.00000,4392.0
87.86000,1942.00000,4393.0
87.88000,1944.00000,4394.0
87.90000,1948.00000,4395.0
87.92000,1944.00000,4396.0
87.94000,1950.00000,4397.0
87.96000,1945.00000,4398.0
87.98000,1947.00000,4399.0
88.00000,1951.00000,4400.0
88.02000,1951.00000,4401.0
88.04000,1950.00000,4402.0
88.06000,1956.00000,4403.0
88.08000,1958.00000,4404.0
88.10000,1946.00000,4405.0
88.12000,1957.00000,4406.0
88.14000,1957.00000,4407.0
88.16000,1953.00000,4408.0
88.18000,1954.00000,4409.0
88.20000,1956.00000,4410.0
88.22000,1962.00000,4411.0
88.24000,1964.00000,4412.0
88.26000,1962.00000,4413.0
88.28000,1966.00000,4414.0
88.30000,1963.00000,4415.0
88.32000,1959.00000,4416.0
88.34000,1960.00000,4417.0
88.36000,1960.00000,4418.0
88.38000,1961.00000,4419.0
88.40000,1964.00000,4420.0
88.42000,1962.00000,4421.0
88.44000,1974.00000,4422.0
88.46000,1962.00000,4423.0
88.48000,1966.00000,4424.0
88.50000,1965.00000,4425.0
88.52000,1966.00000,4426.0
88.54000,1969.00000,4427.0
88.56000,1972.00000,4428.0
88.58000,1974.00000,4429.0
88.60000,1976.00000,4430.0
88.62000,1974.00000,4431.0
88.64000,1969.00000,4432.0
88.66000,1968.00000,4433.0
88.68000,1972.00000,4434.0
88.70000,1966.00000,4435.0
88.72000,1972.00000,4436.0
88.74000,1980.00000,4437.0
88.76000,1979.00000,4438.0
88.78000,1978.00000,4439.0
88.80000,1977.00000,4440.0
88.82000,1974.00000,4441.0
88.84000,1976.00000,4442.0
88.86000,1972.00000,4443.0
88.88000,1975.00000,4444.0
88.90000,1983.00000,4445.0
88.92000,1983.00000,4446.0
88.94000,1983.00000,4447.0
88.96000,1983.00000,4448.0
88.98000,1980.00000,4449.0
89.00000,1977.00000,4450.0
89.02000,1980.00000,4451.0
89.04000,1980.00000,4452.0
89.06000,1974.00000,4453.0
89.08000,1987.00000,4454.0
89.10000,1988.00000,4455.0
89.12000,1986.00000,4456.0
89.14000,1985.00000,4457.0
89.16000,1985.00000,4458.0
89.18000,1982.00000,4459.0
89.20000,1976.00000,4460.0
89.22000,1990.00000,4461.0
89.24000,1994.00000,4462.0
89.26000,1992.00000,4463.0
89.28000,1992.00000,4464.0
89.30000,1986.00000,4465.0
89.32000,1986.00000,4466.0
89.34000,1986.00000,4467.0
89.36000,1985.00000,4468.0
89.38000,1987.00000,4469.0
89.40000,1996.00000,4470.0
89.42000,1996.00000,4471.0
89.44000,1990.00000,4472.0
89.46000,1992.00000,4473.0
89.48000,1990.00000,4474.0
89.50000,1988.00000,4475.0
89.52000,1985.00000,4476.0
89.54000,1990.00000,4477.0
89.56000,1996.00000,4478.0
89.58000,1986.00000,4479.0
89.60000,1994.00000,4480.0
89.62000,1996.00000,4481.0
89.64000,1989.00000,4482.0
89.66000,1992.00000,4483.0
89.68000,1992.00000,4484.0
89.70000,1990.00000,4485.0
89.72000,1998.00000,4486.0
89.74000,1988.00000,4487.0
89.76000,1998.00000,4488.0
89.78000,2000.00000,4489.0
89.80000,1995.00000,4490.0
89.82000,1990.00000,4491.0
89.84000,1993.00000,4492.0
89.86000,1996.00000,4493.0
89.88000,1994.00000,4494.0
89.90000,1997.00000,4495.0
89.92000,1998.00000,4496.0
89.94000,2002.00000,4497.0
89.96000,2003.00000,4498.0
89.98000,1997.00000,4499.0
90.00000,1995.00000,4500.0
90.02000,1996.00000,4501.0
90.04000,1998.00000,4502.0
90.06000,1990.00000,4503.0
90.08000,1999.00000,4504.0
90.10000,1998.00000,4505.0
90.12000,1994.00000,4506.0
90.14000,1989.00000,4507.0
90.16000,1979.00000,4508.0
90.18000,1977.00000,4509.0
90.20000,1974.00000,4510.0
90.22000,1973.00000,4511.0
90.24000,1970.00000,4512.0
90.26000,1964.00000,4513.0
90.28000,1959.00000,4514.0
90.30000,1945.00000,4515.0
90.32000,1938.00000,4516.0
90.34000,1937.00000,4517.0
90.36000,1932.00000,4518.0
90.38000,1930.00000,4519.0
90.40000,1922.00000,4520.0
90.42000,1914.00000,4521.0
90.44000,1910.00000,4522.0
90.46000,1903.00000,4523.0
90.48000,1890.00000,4524.0
90.50000,1886.00000,4525.0
90.52000,1881.00000,4526.0
90.54000,1868.00000,4527.0
90.56000,1873.00000,4528.0
90.58000,1869.00000,4529.0
90.60000,1865.00000,4530.0
90.62000,1857.00000,4531.0
90.64000,1850.00000,4532.0
90.66000,1846.00000,4533.0
90.68000,1841.00000,4534.0
90.70000,1836.00000,4535.0
90.72000,1838.00000,4536.0
90.74000,1829.00000,4537.0
90.76000,1817.00000,4538.0
90.78000,1826.00000,4539.0
90.80000,1813.00000,4540.0
90.82000,1811.00000,4541.0
90.84000,1808.00000,4542.0
90.86000,1804.00000,4543.0
90.88000,1802.00000,4544.0
90.90000,1801.00000,4545.0
90.92000,1798.00000,4546.0
90.94000,1797.00000,4547.0
90.96000,1788.00000,4548.0
90.98000,1789.00000,4549.0
91.00000,1785.00000,4550.0
91.02000,1784.00000,4551.0
91.04000,1784.00000,4552.0
91.06000,1787.00000,4553.0
91.08000,1788.00000,4554.0
91.10000,1786.00000,4555.0
91.12000,1789.00000,4556.0
91.14000,1783.00000,4557.0
91.16000,1784.00000,4558.0
91.18000,1784.00000,4559.0
91.20000,1786.00000,4560.0
91.22000,1791.00000,4561.0
91.24000,1791.00000,4562.0
91.26000,1787.00000,4563.0
91.28000,1786.00000,4564.0
91.30000,1780.00000,4565.0
91.32000,1778.00000,4566.0
91.34000,1779.00000,4567.0
91.36000,1774.00000,4568.0
91.38000,1776.00000,4569.0
91.40000,1780.00000,4570.0
91.42000,1778.00000,4571.0
91.44000,1776.00000,4572.0
91.46000,1774.00000,4573.0
91.48000,1768.00000,4574.0
91.50000,1766.00000,4575.0
91.52000,1764.00000,4576.0
91.54000,1763.00000,4577.0
91.56000,1769.00000,4578.0
91.58000,1764.00000,4579.0
91.60000,1764.00000,4580.0
91.62000,1760.00000,4581.0
91.64000,1753.00000,4582.0
91.66000,1756.00000,4583.0
91.68000,1751.00000,4584.0
91.70000,1750.00000,4585.0
91.72000,1751.00000,4586.0
91.74000,1754.00000,4587.0
91.76000,1752.00000,4588.0
91.78000,1750.00000,4589.0
91.80000,1747.00000,4590.0
91.82000,1742.00000,4591.0
91.84000,1741.00000,4592.0
91.86000,1738.00000,4593.0
91.88000,1738.00000,4594.0
91.90000,1742.00000,4595.0
91.92000,1741.00000,4596.0
91.94000,1741.00000,4597.0
91.96000,1740.00000,4598.0
91.98000,1730.00000,4599.0
92.00000,1727.00000,4600.0
92.02000,1736.00000,4601.0
92.04000,1728.00000,4602.0
92.06000,1730.00000,4603.0
92.08000,1730.00000,4604.0
92.10000,1726.00000,4605.0
92.12000,1728.00000,4606.0
92.14000,1722.00000,4607.0
92.16000,1720.00000,4608.0
92.18000,1717.00000,4609.0
92.20000,1717.00000,4610.0
92.22000,1725.00000,4611.0
92.24000,1725.00000,4612.0
92.26000,1718.00000,4613.0
92.28000,1719.00000,4614.0
92.30000,1710.00000,4615.0
92.32000,1711.00000,4616.0
92.34000,1714.00000,4617.0
92.36000,1709.00000,4618.0
92.38000,1708.00000,4619.0
92.40000,1716.00000,4620.0
92.42000,1717.00000,4621.0
92.44000,1709.00000,4622.0
92.46000,1710.00000,4623.0
92.48000,1708.00000,4624.0
92.50000,1706.00000,4625.0
92.52000,1703.00000,4626.0
92.54000,1705.00000,4627.0
92.56000,1711.00000,4628.0
92.58000,1704.00000,4629.0
92.60000,1708.00000,4630.0
92.62000,1704.00000,4631.0
92.64000,1702.00000,4632.0
92.66000,1702.00000,4633.0
92.68000,1700.00000,4634.0
92.70000,1696.00000,4635.0
92.72000,1701.00000,4636.0
92.74000,1702.00000,4637.0
92.76000,1702.00000,4638.0
92.78000,1700.00000,4639.0
92.80000,1694.00000,4640.0
92.82000,1693.00000,4641.0
92.84000,1692.00000,4642.0
92.86000,1695.00000,4643.0
92.88000,1695.00000,4644.0
92.90000,1698.00000,4645.0
92.92000,1695.00000,4646.0
92.94000,1697.00000,4647.0
92.96000,1698.00000,4648.0
92.98000,1696.00000,4649.0
93.00000,1684.00000,4650.0
93.02000,1689.00000,4651.0
93.04000,1690.00000,4652.0
93.06000,1695.00000,4653.0
93.08000,1696.00000,4654.0
93.10000,1690.00000,4655.0
93.12000,1697.00000,4656.0
93.14000,1686.00000,4657.0
93.16000,1685.00000,4658.0
93.18000,1686.00000,4659.0
93.20000,1686.00000,4660.0
93.22000,1692.00000,4661.0
93.24000,1688.00000,4662.0
93.26000,1693.00000,4663.0
93.28000,1691.00000,4664.0
93.30000,1682.00000,4665.0
93.32000,1688.00000,4666.0
93.34000,1685.00000,4667.0
93.36000,1683.00000,4668.0
93.38000,1682.00000,4669.0
93.40000,1690.00000,4670.0
93.42000,1684.00000,4671.0
93.44000,1690.00000,4672.0
93.46000,1686.00000,4673.0
93.48000,1681.00000,4674.0
93.50000,1682.00000,4675.0
93.52000,1686.00000,4676.0
93.54000,1683.00000,4677.0
93.56000,1683.00000,4678.0
93.58000,1684.00000,4679.0
93.60000,1686.00000,4680.0
93.62000,1687.00000,4681.0
93.64000,1682.00000,4682.0
93.66000,1682.00000,4683.0
93.68000,1678.00000,4684.0
93.70000,1681.00000,4685.0
93.72000,1686.00000,4686.0
93.74000,1684.00000,4687.0
93.76000,1683.00000,4688.0
93.78000,1686.00000,4689.0
93.80000,1677.00000,4690.0
93.82000,1678.00000,4691.0
93.84000,1678.00000,4692.0
93.86000,1679.00000,4693.0
93.88000,1678.00000,4694.0
93.90000,1691.00000,4695.0
93.92000,1683.00000,4696.0
93.94000,1684.00000,4697.0
93.96000,1678.00000,4698.0
93.98000,1678.00000,4699.0
94.00000,1675.00000,4700.0
94.02000,1677.00000,4701.0
94.04000,1675.00000,4702.0
94.06000,1682.00000,4703.0
94.08000,1680.00000,4704.0
94.10000,1682.00000,4705.0
94.12000,1682.00000,4706.0
94.14000,1677.00000,4707.0
94.16000,1675.00000,4708.0
94.18000,1678.00000,4709.0
94.20000,1675.00000,4710.0
94.22000,1682.00000,4711.0
94.24000,1679.00000,4712.0
94.26000,1678.00000,4713.0
94.28000,1679.00000,4714.0
94.30000,1677.00000,4715.0
94.32000,1674.00000,4716.0
94.34000,1674.00000,4717.0
94.36000,1674.00000,4718.0
94.38000,1668.00000,4719.0
94.40000,1676.00000,4720.0
94.42000,1678.00000,4721.0
94.44000,1678.00000,4722.0
94.46000,1679.00000,4723.0
94.48000,1674.00000,4724.0
94.50000,1670.00000,4725.0
94.52000,1674.00000,4726.0
94.54000,1673.00000,4727.0
94.56000,1678.00000,4728.0
94.58000,1676.00000,4729.0
94.60000,1680.00000,4730.0
94.62000,1679.00000,4731.0
94.64000,1673.00000,4732.0
94.66000,1675.00000,4733.0
94.68000,1670.00000,4734.0
94.70000,1672.00000,4735.0
94.72000,1677.00000,4736.0
94.74000,1678.00000,4737.0
94.76000,1678.00000,4738.0
94.78000,1678.00000,4739.0
