SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;1748516769;2410,1;20250529 13:06:09;13:06:09;4;;Ambient;1748516761;-2,90152E-06;-0,002901522;-0,045752417;450,7277667;-37,49233653;-3,819046244;45,91205413;-0,000151901;3,041905683;-0,000151906;-9,49406E-05;0,003989968;26,24533165;25,53077;3,28169746;40,32757093;1,380575066;3,423402486;1,901122394;0,127957131;117,0614274;8,213039632;125,4064141;0,322132149;-0,002914814;-0,045752417;625,1435174;457,1711818;0,027899934;66,30307407;-0,002901522;15,00366676;13,55594476;-9,43661E-09;77,23066533;4;100;1;0;54005,38199;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,045752417;#DIV/0!;-2,178703976;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748516761;450,7277667;613,0091333;13,55338;15,00781333;451,5700667;13,55358;0,395385333;101,8671667;-0,005117052;26,24458;25,53077;999,9;0;0;10000,95167;0;7,57145;-162,2813333;456,9207333;622,3492667;-1,454418667;613,0091333;15,00781333;1,380646667;1,528802333;11,70670667;13,25930667;0,0499998;0;0;0;428,947;0,0499998;-2,689666667;-1,076;37,27473333;40,46646667;38,73726667;40,32893333;39,9706;0;0;0;1748516768;0;428,834;-1,253846084;16,59307698;-2,3256;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,132347174;0,057749037;0,119136214;1;-0,000151613;-3,75435E-05;1,9775E-05;1;2;2;2/2;2,50062;2,70314;0,106366;0,134054;0,074921;0,0821606;24335,7;24565;30982,2;31461,3;44917,5;41929,5;44855,2;42003,2;0,413;2,26238;0,0467077;0;24,7499;999,9;38,7;28,5;14,8422;61,7312;-100;0,5;-0,0943572;0,000294118;20,2421;5,22238;11,9078;4,97225;3,273;9999;9999;9999;999,9;1,87944;1,87966;1,88171;1,87469;1,87805;1,87749;1,87454;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2705,3;67,8;4,40063;4,99634;0,895996;1,65771;0,999756;2,54517;33,1992;24,1488;2;0,593067;756,713;24,9997;26,0283;30,0002;26,1825;26,0727;-1;-30;-30;25;400;9,60421;101,387;100,43
22;1748516890;2530,6;20250529 13:08:09;13:08:09;4;;Ambient;1748516882;-2,15808E-06;-0,002158078;-0,466439489;454,3769667;-6594,448046;-671,7706803;46,28698594;-0,000104371;3,042079065;-0,000104373;-6,52327E-05;321,509991;28,61124369;26,33091333;3,440898292;39,1851003;1,384471077;3,533156905;2,056427215;0,095171243;73,63969044;5,200971176;400,4458239;0,21965812;-0,00217769;-0,466439489;609,6629955;460,8742909;0,051592715;66,30307407;-0,002158078;15,00226663;13,59279161;2,9827E-07;77,23066533;4;100;1;0;53914,52112;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,1931;-0,466439489;#DIV/0!;-0,000277446;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,995;1681,1931;0,840598652;0,160755397;2;0,5;0: Broadleaf;2;TRUE;1748516882;454,3769667;598,8416;13,59068333;15,00983333;455,2195333;13,59082333;0,302729633;101,8747333;-0,005604092;26,77992333;26,33091333;999,9;0;0;10001,25667;0;7,57145;-144,4647;460,6373667;607,9671667;-1,419137667;598,8416;15,00983333;1,384546;1,529119667;11,74943333;13,26248667;1999,995;0,979994067;0,020005727;0;590,8140333;4,99998;11817,74;22163,74333;37,9308;39,0893;37,80786667;38,4853;39,80373333;1955,085;39,91;0;1748516889;0;590,8047308;-3,2591111;-44,92307685;11817,65385;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,142669683;0,057966392;0,151912369;1;-0,000117404;3,65788E-05;2,90459E-05;1;2;2;2/2;2,5007;2,70047;0,107009;0,132832;0,0750783;0,0821154;24316,9;24599,3;30980,6;31460,9;44907,7;41931,3;44853;42002,9;0,413;2,26178;0,0785813;0;25,0532;999,9;38,6;28,6;14,8897;61,9112;-100;0,5;-0,0943394;0,0374673;20,2214;5,22268;11,9059;4,97185;3,273;9999;9999;9999;999,9;1,87946;1,87966;1,88171;1,87469;1,87809;1,87752;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2707,3;69,8;4,39209;4,99634;0,895996;1,65771;0,999756;2,14478;33,2216;24,1138;2;0,593067;756,179;25,0005;26,0305;30,0001;26,1847;26,0748;-1;-30;-30;25;400;9,60421;101,382;100,429
23;1748517010;2651,1;20250529 13:10:10;13:10:10;4;;Ambient;1748517002;-3,07605E-06;-0,003076054;-0,224500225;457,7961333;-1744,644765;-177,7194864;46,63373042;-0,00016165;3,041312864;-0,000161655;-0,000101034;0,003989968;26,18478234;25,53254;3,282042401;40,69338642;1,388120362;3,411169442;1,893922039;0,135653973;106,8133186;7,493277886;114,4462404;0,277173373;-0,003053904;-0,224500225;599,3747164;464,3408545;0,037859366;66,30307407;-0,003076054;15,06382747;13,62911469;1,75537E-07;77,23066533;4;100;1;0;53997,84485;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,224500225;#DIV/0!;-10,69057244;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748517002;457,7961333;588,0795667;13,62696333;15,05004667;458,6390333;13,62703333;0,4233467;101,8709667;-0,005251724;26,18398667;25,53254;999,9;0;0;9996,996667;0;7,57145;-130,2834333;464,1207333;597,0655;-1,423075667;588,0795667;15,05004667;1,388192;1,533163;11,78926;13,30294667;0,0499998;0;0;0;432,5683333;0,0499998;-3,373333333;-1,334666667;35,28726667;38,49986667;36,7872;37,7206;38,00806667;0;0;0;1748517009;0;432,8988462;8,763418821;-5,528547176;-3,633461538;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,127566789;0,3925857;0,167517139;1;-0,000128284;-0,000229678;4,62854E-05;1;2;2;2/2;2,50067;2,70111;0,107599;0,129411;0,0752285;0,0822693;24300,4;24696;30980;31460,5;44899,3;41923,6;44852;42002,2;0,413;2,2603;0,0462495;0;24,7661;999,9;38,5;28,6;14,8513;61,8412;-100;0,5;-0,0938161;0,00416667;20,2422;5,22268;11,9081;4,9716;3,273;9999;9999;9999;999,9;1,87949;1,87961;1,88171;1,87469;1,87807;1,87752;1,87455;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,843;0;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2709,3;71,8;4,38843;4,99634;0,895996;1,65771;0,999756;2,56958;33,244;24,14;2;0,593067;754,829;24,9994;26,0327;30,0002;26,187;26,077;-1;-30;-30;25;400;9,60421;101,38;100,428
24;1748517131;2771,6;20250529 13:12:10;13:12:10;4;;Ambient;1748517123;-2,54727E-06;-0,002547266;-0,187423355;460,9179333;-1927,270466;-196,3096344;46,94859004;-0,000124313;3,040331098;-0,000124316;-7,76973E-05;321,5116288;28,49173045;26,27398667;3,429353124;39,66867266;1,391631155;3,508136427;2,037721968;0,112334452;63,13607371;4,457723889;389,2177609;0,234484558;-0,002559567;-0,187423355;591,5998169;467,4928121;0,031477013;66,30307407;-0,002547266;14,98817598;13,66493566;3,56478E-07;77,23066533;4;100;1;0;53881,40467;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,206823;-0,187423355;#DIV/0!;-0,000111481;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,012;1681,206823;0,840598368;0,16075485;2;0,5;0: Broadleaf;2;TRUE;1748517123;460,9179333;583,5184333;13,66234333;14,98900667;461,7609667;13,66234667;0,380593567;101,8645;-0,005607899;26,65917333;26,27398667;999,9;0;0;9991,701667;0;7,57145;-122,6005;467,3023667;592,3978667;-1,326673333;583,5184333;14,98900667;1,391707;1,526848;11,82758333;13,23971667;2000,012;0,980002533;0,019997213;0;592,5219333;4,99998;11804,05;22164,00333;36,5767;37,9412;36,4517;37,3645;38,531;1955,116;39,89133333;0;1748517130;0;592,50048;-2,49646154;-39,66923084;11803,56;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,101850173;0,007031132;0,107993187;1;-0,000121428;3,99491E-06;2,24648E-05;1;2;2;2/2;2,50079;2,70104;0,108127;0,128596;0,0753691;0,0820474;24285,4;24719;30979,2;31460,4;44891,8;41933,7;44851,3;42002,3;0,413;2,26115;0,0768155;0;25,0273;999,9;38,3;28,7;14,8608;61,5712;-100;0,5;-0,0938059;0,0136492;20,2216;5,22223;11,9048;4,9718;3,273;9999;9999;9999;999,9;1,87947;1,87968;1,88171;1,87469;1,87808;1,87749;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,843;0;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2711,3;73,8;4,38599;4,99634;0,895996;1,65771;0,999756;2,10938;33,2663;24,1138;2;0,593067;755,769;25,0003;26,0349;30;26,1891;26,0792;-1;-30;-30;25;400;9,60421;101,378;100,428
25;1748517251;2892,1;20250529 13:14:11;13:14:11;4;;Ambient;1748517243;-3,00176E-06;-0,003001765;-0,224494668;463,8762667;-1771,872972;-180,4676702;47,24642817;-0,000159249;3,04299062;-0,000159254;-9,95333E-05;0,003989968;26,08707666;25,47424333;3,270698062;41,12838835;1,394880843;3,391528088;1,875817219;0,132377819;100,4101671;7,03468237;107,5812173;0,302028962;-0,00302342;-0,224494668;602,2823377;470,5252061;0,039349278;66,30307407;-0,003001765;14,9763727;13,69738881;7,19454E-07;77,23066533;4;100;1;0;54067,71086;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,224494668;#DIV/0!;-10,69030779;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748517243;463,8762667;593,2482333;13,69526;14,97854333;464,7196;13,69521333;0,464747467;101,8563333;-0,004974329;26,0863;25,47424333;999,9;0;0;10008,575;0;7,57145;-129,3720333;470,3174333;602,2695333;-1,283279667;593,2482333;14,97854333;1,394950667;1,525661;11,86285333;13,22779333;0,0499998;0;0;0;434,8213333;0,0499998;-5,251666667;-1,330333333;35,5372;39,4998;37,39133333;39,18726667;38,52893333;0;0;0;1748517251;0;435,2819231;28,19794865;-4,34803398;-5,444615385;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,044453269;-0,153473558;0,13248874;1;-0,00014032;-6,51257E-05;3,11878E-05;1;2;2;2/2;2,50087;2,70166;0,108633;0,129795;0,0754956;0,0819967;24271;24684,4;30978,4;31459,6;44884,2;41935,3;44849,8;42001,5;0,413;2,26108;0,0456758;0;24,7088;999,9;38,1;28,7;14,7852;61,8313;-100;0,5;-0,0937627;-0,0252751;20,2446;5,22358;11,9081;4,9726;3,273;9999;9999;9999;999,9;1,87943;1,87965;1,88171;1,87469;1,87807;1,87749;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,844;0;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2713,3;75,8;4,38477;4,99634;0,895996;1,65771;0,999756;2,29248;33,2663;24,14;2;0,593067;755,578;24,9994;26,0349;30,0001;26,1891;26,0792;-1;-30;-30;25;400;9,60421;101,375;100,426
26;1748517372;3012,6;20250529 13:16:11;13:16:11;4;;Ambient;1748517364;-2,4579E-06;-0,002457896;0,114919397;466,6452667;1955,389851;199,1497275;47,52621462;-0,000120306;3,040676084;-0,000120309;-7,51928E-05;321,5246456;28,55442505;26,27402333;3,429360549;39,70168201;1,39795707;3,521153259;2,031403479;0,108393231;73,45054238;5,187024731;400,270606;0,227195705;-0,002464615;0,114919397;589,5873517;473,2894182;0,008186208;66,30307407;-0,002457896;14,96581416;13,72773986;-1,19486E-07;77,23066533;4;100;1;0;53880,60279;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,27188;0,114919397;#DIV/0!;6,83527E-05;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,089;1681,27188;0,840598533;0,160755169;2;0,5;0: Broadleaf;2;TRUE;1748517364;466,6452667;582,1820333;13,72611;14,96853667;467,4889;13,72600667;0,3912964;101,8521333;-0,005574474;26,72208667;26,27402333;999,9;0;0;9994,998333;0;7,57145;-115,5368333;473,1395;591,0289667;-1,242419333;582,1820333;14,96853667;1,398035;1,524578;11,89634333;13,21692;2000,089;0,979999567;0,020000467;0;587,1119667;4,99998;11791,99667;22164,83;39,33113333;41,25396667;39,21853333;41,88106667;41,3478;1955,185333;39,904;0;1748517371;0;587,0883462;-3,716205151;-56,57777775;11791,95;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,056744342;0,137403641;0,144868751;1;-0,000115037;3,47655E-05;2,69615E-05;1;2;2;2/2;2,50044;2,70121;0,109105;0,128442;0,075623;0,0819594;24258,3;24723,2;30978,5;31460,2;44878,2;41937,6;44850;42002,1;0,413;2,26058;0,0783429;0;25,0034;999,9;38;28,8;14,8327;61,9513;-100;0,5;-0,0942759;0,0100681;20,2214;5,22253;11,9036;4,9721;3,273;9999;9999;9999;999,9;1,87946;1,87959;1,88171;1,87469;1,87806;1,8775;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,844;0,0001;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2715,3;77,8;4,38232;4,99634;0,895996;1,65771;0,999756;2,55005;33,2663;24,1138;2;0,593067;755,132;25,0004;26,0327;30,0001;26,187;26,0792;-1;-30;-30;25;400;9,60421;101,375;100,427
27;1748517492;3133,1;20250529 13:18:12;13:18:12;4;;Ambient;1748517484;-2,25874E-06;-0,002258743;-0,175178999;469,2903333;-1849,002109;-188,3092815;47,79428052;-0,000119824;3,041356124;-0,000119827;-7,48917E-05;0,003989968;26,21537362;25,50415333;3,276514163;40,99165725;1,400841569;3,417382129;1,875672593;0,099610548;116,5188682;8,174136041;124,7966048;0,201451068;-0,002263341;-0,175178999;588,1778159;476,0281394;0,028308332;66,30307407;-0,002258743;14,97148584;13,75725594;2,98603E-07;77,23066533;4;100;1;0;53993,17496;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,175178999;#DIV/0!;-8,341923815;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748517484;469,2903333;578,2849667;13,75481333;14,96894667;470,1343;13,75466;0,367704167;101,8494333;-0,005697962;26,21478333;25,50415333;999,9;0;0;9999,371667;0;7,57145;-108,9945667;475,8354333;587,0728;-1,214136333;578,2849667;14,96894667;1,400920333;1,524578333;11,92759667;13,21692;0,0499998;0;0;0;432,0856667;0,0499998;-1,618333333;-1,173666667;36,26433333;39,3435;37,75393333;38,6748;38,94553333;0;0;0;1748517491;0;431,7664;21,53307683;-0,760000264;-1,3468;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,053399078;0,15070021;0,136893409;1;-0,000131365;4,1084E-05;1,94101E-05;1;2;2;2/2;2,50052;2,70086;0,109568;0,128197;0,0757412;0,0820083;24245,7;24730,3;30978,5;31460,4;44872,9;41935,6;44850,4;42002,4;0,412975;2,2599;0,0493899;0;24,6823;999,9;37,9;28,8;14,7942;62,1513;-100;0,5;-0,094469;-0,00557462;20,2425;5,22193;11,9081;4,9718;3,273;9999;9999;9999;999,9;1,87947;1,87962;1,88171;1,87469;1,87805;1,87748;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,844;0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2717,3;79,8;4,37988;4,99634;0,895996;1,65771;0,999756;2,5647;33,2887;24,14;2;0,590097;754,55;24,9996;26,0276;30,0002;26,1825;26,0748;-1;-30;-30;25;400;9,60421;101,376;100,428
28;1748517613;3253,6;20250529 13:20:12;13:20:12;4;;Ambient;1748517605;-2,1564E-06;-0,002156398;0,009210074;471,8568333;593,8665443;60,47743126;48,05236037;-0,000105708;3,041573082;-0,00010571;-6,60686E-05;321,5098438;28,55073402;26,28479333;3,431542194;39,865418;1,40347216;3,520525384;2,028070034;0,095097155;71,20932368;5,027463142;397,8417278;0,195529276;-0,002164419;0,009210074;589,3764077;478,6024364;0,013953585;66,30307407;-0,002156398;14,97350068;13,7826993;3,26641E-07;77,23066533;4;100;1;0;53908,95771;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,19782;0,009210074;#DIV/0!;5,47828E-06;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,001333;1681,19782;0,84059835;0,160754815;2;0,5;0: Broadleaf;2;TRUE;1748517605;471,8568333;580,5054667;13,78159;14,97393333;472,7009667;13,78138;0,358049567;101,8423667;-0,005629378;26,71905667;26,28479333;999,9;0;0;10001,37667;0;7,57145;-108,6488;478,4506;589,3300333;-1,192354667;580,5054667;14,97393333;1,403548;1,524980667;11,95602667;13,22095333;2000,001333;0,9800066;0,019993737;0;588,4257333;4,99998;11746,56667;22163,9;37,2374;38,4916;37,125;37,875;39,1498;1955,111333;39,89;0;1748517612;0;588,4798462;-2,506051252;-37,12478637;11746,49615;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,068079605;-0,159289018;0,212522643;1;-0,000110466;4,61118E-05;2,03316E-05;1;2;2;2/2;2,50064;2,70084;0,10999;0,128553;0,0758456;0,0819947;24233,6;24720,2;30977,7;31460,3;44866,7;41936,4;44849,3;42002,5;0,413;2,26065;0,0787303;0;24,9957;999,9;37,8;28,9;14,8405;61,8513;-100;0,5;-0,0950178;0,01497;20,2219;5,22208;11,905;4,97185;3,273;9999;9999;9999;999,9;1,87945;1,8796;1,88171;1,87469;1,87805;1,87748;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,844;0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2719,3;81,8;4,37866;4,99634;0,895996;1,65771;0,999756;2,53174;33,2887;24,1225;2;0,593067;755,129;25,0002;26,0218;30;26,1782;26,0727;-1;-30;-30;25;400;9,60421;101,373;100,428
29;1748517733;3374,1;20250529 13:22:13;13:22:13;4;;Ambient;1748517725;-2,86077E-06;-0,002860766;-0,140088565;474,1908333;-984,5128836;-100,2565765;48,28860075;-0,000152854;3,040197953;-0,000152858;-9,55359E-05;0,003989968;26,10709854;25,46095667;3,268117319;41,40771447;1,406020767;3,395552701;1,862096552;0,126159776;105,7830943;7,418167461;113,3314115;0,246617483;-0,002869506;-0,140088565;586,0080754;480,9906182;0,029428889;66,30307407;-0,002860766;14,96159481;13,80797133;2,03728E-07;77,23066533;4;100;1;0;53976,27992;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,140088565;#DIV/0!;-6,670937413;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748517725;474,1908333;574,3627333;13,80703;14,96286;475,0353667;13,80677667;0,489671833;101,8393;-0,005613317;26,10635667;25,46095667;999,9;0;0;9993,37;0;7,57145;-100,1719167;480,8296;583,0874;-1,155833667;574,3627333;14,96286;1,406098333;1,523808;11,98357;13,20916333;0,0499998;0;0;0;433,7646667;0,0499998;-2,978;-1,456;34,7852;38,02686667;36,26636667;37,2934;37,54773333;0;0;0;1748517732;0;433,8432;14,04692304;3,697692411;-2,8948;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;0,033421285;0,577790493;0,172483327;0;-0,000138135;-0,000104066;2,37565E-05;1;1;2;1/2;2,50094;2,70193;0,110397;0,126744;0,0759462;0,0819304;24222,5;24771,5;30977,7;31460,4;44861,7;41939,5;44849,2;42002,6;0,413;2,26012;0,0485964;0;24,6569;999,9;37,6;28,9;14,7627;62,0813;-100;0,5;-0,0954954;-0,0299346;20,2426;5,22283;11,9081;4,97175;3,273;9999;9999;9999;999,9;1,87945;1,87963;1,88168;1,87469;1,87805;1,8775;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,845;0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2721,3;83,8;4,37988;4,99634;0,895996;1,65649;0,999756;2,36694;33,3111;24,14;2;0,593066;754,632;24,9995;26,0173;30,0001;26,1738;26,0683;-1;-30;-30;25;400;9,60421;101,373;100,428
30;1748517854;3494,6;20250529 13:24:13;13:24:13;4;;Ambient;1748517846;-2,45239E-06;-0,002452393;0,156366;476,361;2514,472361;256,0635504;48,51065013;-0,000119872;3,040682612;-0,000119875;-7,49216E-05;321,5078986;28,50519753;26,33717667;3,442170614;40,11528067;1,408436633;3,510972899;2,033733982;0,108150543;55,03488463;3,886786734;380,5377205;0,201197023;-0,002489263;0,156366;580,8269578;483,1791576;0,00319124;66,30307407;-0,002452393;15,00191856;13,83105594;2,09628E-07;77,23066533;4;100;1;0;53889,38575;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,183181;0,156366;#DIV/0!;9,30095E-05;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,983333;1681,183181;0,840598595;0,160755289;2;0,5;0: Broadleaf;2;TRUE;1748517846;476,361;573,0607667;13,83045333;15,01729667;477,2057667;13,83016;0,4136747;101,8398667;-0,003968834;26,6729;26,33717667;999,9;0;0;9996,241667;0;7,57145;-96,69989333;483,0417;581,7979;-1,186857;573,0607667;15,01729667;1,408490667;1,529359;12,00934333;13,26487667;1999,983333;0,9799968;0,020003013;0;586,4173667;4,99998;11745,22333;22163,63333;38,47886667;40,36646667;38,37893333;40,6206;40,4998;1955,076333;39,906;0;1748517853;0;586,3956923;-5,61237607;-37,79145296;11744,91538;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;0,052326516;0,075995832;0,121187458;1;-0,000123327;-6,56973E-06;2,018E-05;1;2;2;2/2;2,50052;2,70204;0,110764;0,126809;0,0760439;0,0820418;24212,1;24769,4;30977;31460;44856,1;41933,5;44848,3;42001,8;0,413;2,2602;0,0839159;0;24,9732;999,9;37,6;28,9;14,7626;62,0814;-100;0,5;-0,0958155;-0,00880447;20,2236;5,22313;11,9068;4,97205;3,273;9999;9999;9999;999,9;1,87946;1,87961;1,88171;1,87469;1,87805;1,87748;1,87454;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,845;0,0003;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2723,3;85,9;4,375;4,99634;0,895996;1,65649;0,999756;2,31445;33,3335;24,1225;2;0,593066;754,593;25,0002;26,013;30,0002;26,1694;26,0639;-1;-30;-30;25;400;9,60421;101,371;100,426
