SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;1749724975;2892,5;20250612 12:42:55;12:42:55;none;;;;1749724975;2,18846E-06;0,002188463;-0,070765414;200,092;683,1257639;69,41766053;20,33288637;0,000231211;2,970627241;0,000231201;0,000144501;0,003988675;25,00266069;24,8881;3,158526497;69,87157249;2,222114624;3,180284263;0,936411873;-0,09651123;18,43354766;1,311846855;19,65287196;-0,054223251;0,002743711;-0,070765414;204,502191;204,5635091;0,000174747;67,0236983;0,002188463;21,86578272;21,86761758;-6,68756E-08;78,78677453;65;9;1;0;54469,20905;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,070765414;#DIV/0!;-3,370900648;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749724975;200,092;200,046;21,8674;21,8651;200,282;21,3541;700,099;101,518;0,0996877;25,0032;24,8881;999,9;0;0;10083;0;0,00955585;0,0457916;204,565;204,518;0,00225067;200,046;21,8651;2,21993;2,2197;19,1069;19,1052;0,0499917;0;0;0;3,43;0,0499917;0,21;2,68;35;40,25;37,687;40,375;37,562;0;0;0;1749724973;0;3,295;6,050256361;-14,99726516;-0,633461538;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,065664914;0,078233306;0,024070889;1;0,000263477;-0,000745774;0,000154112;1;2;2;2/2;3,32689;2,83448;0,053433;0,0538876;0,113853;0,116184;26140,6;29237,9;27280,3;30738,4;33381,2;35652,7;41758,4;44405,1;2,23882;2,3041;0,0459194;0;24,1341;999,9;51,7;33,3;26,1642;63,3698;17,8205;2;-0,14114;0,293492;20,2115;5,20483;11,9381;4,99364;3,291;1368;5810,2;9999;9,1;1,86265;1,86764;1,86895;1,86361;1,86725;1,86234;1,86292;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5133;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162082,9;29162082,9;0,720215;2,72827;2,14966;2,6001;2,34741;2,31567;42,4571;23,7548;18;632,734;737,941;24,2793;25,5654;30,0003;25,5979;25,3779;14,4167;13,1757;100;24,2772;200;21,8886;99,9138;99,6055
26;1749725096;3013;20250612 12:44:55;12:44:55;none;;;;1749725096;-9,14203E-06;-0,009142031;0,074416983;299,955;417,6600417;42,4416273;30,48071888;-0,000966833;2,96755895;-0,000967008;-0,000604365;0,003988675;25,00877557;24,9021;3,161165999;69,97864799;2,225944542;3,180891037;0,935221457;0,403163564;16,68664807;1,188857294;18,28265761;0,069718968;-0,010734986;0,074416983;306,7302145;306,6648485;3,82216E-05;67,0236983;-0,009142031;21,91267319;21,90500848;4,42456E-08;78,78677453;65;9;1;0;54378,11752;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,074416983;#DIV/0!;3,544842637;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725096;299,955;300,012;21,9051;21,9141;300,065;21,3901;699,989;101,518;0,0996389;25,0064;24,9021;999,9;0;0;10065,5;0;0,00955585;-0,0563049;306,673;306,733;-0,00902557;300,012;21,9141;2,22375;2,22467;19,1345;19,1411;0,0499917;0;0;0;5,77;0,0499917;-2,02;2,83;35,687;41,25;38,375;41,75;38,187;0;0;0;1749725093;0;3,24;7,487179661;-4,978803566;0,365;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,097088601;-0,0539359;0,02413082;1;-0,000525101;-0,00108357;0,000214551;1;2;2;2/2;3,32678;2,83428;0,0750283;0,0756991;0,113984;0,116361;25544,3;28563,8;27280,5;30738,5;33376,5;35645,8;41758,8;44405,5;2,23864;2,30392;0,045979;0;24,1471;999,9;51,5;33,3;26,0623;63,6398;17,8285;2;-0,139407;0,393815;20,2095;5,20507;11,9381;4,9936;3,291;1371,7;5820,4;9999;9,1;1,86264;1,86759;1,86893;1,86362;1,86725;1,86234;1,86292;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,11;0,515;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162084,9;29162084,9;0,98877;2,71484;2,14966;2,6001;2,34741;2,35718;42,5103;23,7548;18;632,744;737,925;24,1868;25,5827;30,0002;25,6107;25,3885;19,7886;12,9011;100;24,1853;300;21,9312;99,9147;99,606
27;1749725216;3133,5;20250612 12:46:56;12:46:56;none;;;;1749725216;8,82164E-06;0,00882164;-0,031756282;400,024;447,7920007;45,50278371;40,6487957;0,000938568;2,961903852;0,000938403;0,000586516;0,003988675;24,98394938;24,8919;3,159242743;70,16891972;2,229310415;3,177062471;0,929932328;-0,389034327;15,05802773;1,074708394;15,74769048;0,014348674;0,007871592;-0,031756282;408,9689436;408,9957939;0,000250803;67,0236983;0,00882164;21,93109617;21,93849091;3,98979E-07;78,78677453;66;9;1;0;54215,10703;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,031756282;#DIV/0!;-1,512706073;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725216;400,024;400,039;21,9386;21,932;400,065;21,422;699,9;101,516;0,0998923;24,9862;24,8919;999,9;0;0;10033,5;0;0,00955585;-0,0148621;408,997;409,009;0,00656128;400,039;21,932;2,22712;2,22645;19,1588;19,1539;0,0499917;0;0;0;4,76;0,0499917;4,39;2,71;34,375;38,062;36,5;37,625;36,375;0;0;0;1749725214;0;3,6312;-1,486923093;-1,136923194;1,0328;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,02919639;0,038133488;0,015532237;1;0,000513357;0,000434295;9,59712E-05;1;2;2;2/2;3,32668;2,83424;0,0940484;0,0948733;0,114096;0,11642;25016,9;27968;27278,4;30735,1;33370;35639,9;41755,8;44401,1;2,23732;2,30334;0,0451744;0;24,1501;999,9;51,4;33,4;26,1609;64,1998;17,8806;2;-0,137561;0,169627;20,2117;5,20471;11,9381;4,99344;3,29098;1375,6;5831,4;9999;9,1;1,86266;1,86757;1,86898;1,8636;1,86726;1,86233;1,86294;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,041;0,5166;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162086,9;29162086,9;1,24634;2,69409;2,14966;2,59888;2,34741;2,32056;42,5637;23,746;18;632,025;737,702;24,3535;25,6093;30,0002;25,6322;25,4099;24,9518;12,9011;100;24,3648;400;21,9312;99,9074;99,5957
28;1749725337;3254;20250612 12:48:56;12:48:56;none;;;;1749725337;7,42525E-06;0,007425247;0,000898745;499,992;490,6291494;49,85424966;50,80563605;0,000782176;2,969751604;0,000782061;0,000488799;0,003988675;24,99951401;24,9023;3,16120372;69,87545765;2,221999722;3,179942997;0,939203998;-0,327453398;15,86643012;1,129558106;16,67252351;0,005815246;0,007037781;0,000898745;511,1789053;511,1784;-7,199E-05;67,0236983;0,007425247;21,86058972;21,86681394;1,31062E-07;78,78677453;66;9;1;0;54443,58734;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,000898745;#DIV/0!;0,042811574;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725337;499,992;500;21,8673;21,8614;499,974;21,354;700,056;101,513;0,0998979;25,0014;24,9023;999,9;0;0;10078,5;0;0,00955585;-0,00857544;511,17;511,175;0,00592041;500;21,8614;2,21982;2,21922;19,1061;19,1017;0,0499917;0;0;0;5,12;0,0499917;-2,08;2,06;35,062;40,312;37,687;40,437;37,625;0;0;0;1749725334;0;3,448461538;-6,398632459;9,0611966;-0,995384615;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,002606032;-0,160093638;0,030860456;1;0,000920039;-0,000542353;0,000122175;1;2;2;2/2;3,32682;2,83465;0,111031;0,111994;0,11383;0,116148;24547,7;27438,7;27278,2;30735;33380,8;35650,8;41756,3;44400,7;2,23572;2,30218;0,04493;0;24,1646;999,9;51,3;33,4;26,1114;63,6298;17,9327;2;-0,133652;0,319619;20,2114;5,20459;11,9381;4,99336;3,291;1379,3;5841,8;9999;9,2;1,86264;1,86757;1,86896;1,86366;1,86724;1,86234;1,86294;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,018;0,5133;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162088,9;29162088,9;1,49536;2,69897;2,14966;2,6001;2,34741;2,30347;42,5904;23,746;18;631,198;737,088;24,2667;25,6452;30,0003;25,6623;25,4398;29,9151;13,4614;100;24,2648;500;21,8294;99,9078;99,5949
29;1749725457;3374,5;20250612 12:50:57;12:50:57;none;;;;1749725457;7,01098E-06;0,007010978;0,02765164;599,976;531,5175788;54,01051717;60,9669658;0,000739061;2,962255491;0,000738958;0,000461858;0,003988675;25,00041633;24,9023;3,16120372;69,89256731;2,222649806;3,180094667;0,938553915;-0,309184118;15,95414169;1,138681224;16,78762747;0,044549693;0,007392858;0,02765164;613,4066796;613,3833818;-0,000239863;67,0236983;0,007010978;21,86734808;21,87322848;-1,44761E-07;78,78677453;65;9;1;0;54222,55173;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,02765164;#DIV/0!;1,31718204;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725457;599,976;600,018;21,8731;21,8669;599,906;21,3596;699,789;101,516;0,0996743;25,0022;24,9023;999,9;0;0;10035,5;0;0,00955585;-0,0419312;613,393;613,432;0,00617027;600,018;21,8669;2,22046;2,21984;19,1107;19,1062;0,0499917;0;0;0;1,29;0,0499917;5,76;3,71;35,625;41,062;38,187;41,25;37,937;0;0;0;1749725455;0;3,474;-8,210769327;5,349230779;0,2768;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,010186919;-0,126733595;0,036686306;1;0,000957371;-0,00038772;0,000113386;1;2;2;2/2;3,32651;2,83405;0,126456;0,127545;0,113845;0,116163;24120,1;26956,7;27276,3;30733,3;33378,9;35648;41754,5;44397,9;2,23774;2,30178;0,0444353;0;24,1727;999,9;51,2;33,5;26,2057;64,1898;17,8085;2;-0,130927;0,367264;20,2091;5,20471;11,9381;4,9932;3,291;1383,3;5853,2;9999;9,2;1,86264;1,86756;1,86894;1,86364;1,86725;1,86234;1,86292;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,07;0,5135;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162090,9;29162090,9;1,73584;2,69165;2,14966;2,59888;2,34741;2,31079;42,6439;23,746;18;632,982;737,13;24,2088;25,678;30,0001;25,6924;25,4696;34,7116;13,4614;100;24,2057;600;21,8859;99,9026;99,589
30;1749725578;3495,1;20250612 12:52:57;12:52:57;none;;;;1749725578;1,54435E-05;0,01544349;-0,12480484;500,055;614,0330994;62,38777325;50,80722518;0,001631648;2,962996261;0,001631149;0,001019513;0,003988675;24,98414385;24,8951;3,159846007;69,97382897;2,223364124;3,177422412;0,936481883;-0,68105789;14,85591806;1,059919903;15,23876875;-0,07946492;0,016581059;-0,12480484;511,143474;511,2538848;-0,000268842;67,0236983;0,01544349;21,86998807;21,88293333;2,38719E-07;78,78677453;65;9;1;0;54246,64577;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,12480484;#DIV/0!;-5,945061201;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725578;500,055;499,994;21,8828;21,8689;500,037;21,3688;700,067;101,503;0,100274;24,9881;24,8951;999,9;0;0;10041;0;0,00955585;0,0608826;511,243;511,173;0,013937;499,994;21,8689;2,22118;2,21977;19,1159;19,1057;0,0499917;0;0;0;2,35;0,0499917;1,2;1,85;34,375;38,312;36,625;37,812;36,5;0;0;0;1749725576;0;3,575384615;-4,361709369;4,849230739;0,156923077;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,0967303;0,004789557;0,02067516;1;0,00131104;0,00022446;8,28584E-05;1;2;2;2/2;3,32682;2,83469;0,111017;0,111969;0,113861;0,116151;24546,1;27437,3;27276,3;30732,7;33378,2;35648,6;41754,2;44397,9;2,23672;2,3004;0,0442445;0;24,1686;999,9;51,1;33,5;26,1545;63,7289;17,7484;2;-0,130484;0,208159;20,2117;5,20519;11,9381;4,99328;3,291;1386,9;5863,7;9999;9,2;1,86272;1,86763;1,86899;1,86366;1,86729;1,86234;1,86295;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,018;0,514;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162093;29162093;1,49536;2,67822;2,14966;2,59888;2,34741;2,32056;42,6706;23,746;18;632,48;736,211;24,3253;25,6971;30,0001;25,7139;25,4909;29,9119;13,4614;100;24,3342;500;21,9;99,902;99,5883
31;1749725698;3615,6;20250612 12:54:58;12:54:58;none;;;;1749725698;3,02897E-06;0,003028973;-0,223230327;400,172;1505,875654;152,9925271;40,65629549;0,000318863;2,961837356;0,000318844;0,000199279;0,003988675;24,99854253;24,9008;3,160920821;69,86308352;2,221328105;3,179544894;0,939592717;-0,133577694;15,72833969;1,122698859;16,72144953;-0,237262567;0,001073469;-0,223230327;408,9155005;409,1095394;0,000402621;67,0236983;0,003028973;21,86156778;21,86410667;1,33581E-07;78,78677453;66;9;1;0;54210,34249;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,223230327;#DIV/0!;-10,63354559;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725698;400,172;399,969;21,8641;21,8632;400,213;21,351;699,999;101,497;0,100052;24,9993;24,9008;999,9;0;0;10035;0;0,00993809;0,203766;409,117;408,909;0,000936508;399,969;21,8632;2,21914;2,21905;19,1012;19,1005;0,0499917;0;0;0;3,59;0,0499917;2,35;2,69;35,062;40,375;37,75;40,562;37,625;0;0;0;1749725696;0;2,4764;0,876153828;8,696923142;-0,838;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,172032128;0,15555433;0,034925505;1;0,000764757;-0,001079112;0,000179003;1;2;2;2/2;3,32675;2,83442;0,0940343;0,0948197;0,113784;0,116119;25015,9;27966,7;27277,4;30732,3;33382,2;35649,6;41755,5;44397,4;2,23608;2,29946;0,0440985;0;24,1768;999,9;51;33,6;26,2549;63,7789;17,8205;2;-0,129455;0,310802;20,2113;5,20507;11,9381;4,99364;3,291;1390,9;5875,2;9999;9,3;1,86266;1,86756;1,869;1,86364;1,86726;1,86234;1,86294;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,041;0,5131;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162095;29162095;1,24634;2,67334;2,14966;2,59888;2,34741;2,34985;42,7242;23,7548;18;632,158;735,57;24,2673;25,7036;30,0001;25,7269;25,5041;24,9463;13,4614;100;24,268;400;21,9;99,9054;99,5871
32;1749725819;3736,1;20250612 12:56:58;12:56:58;none;;;;1749725819;6,15486E-06;0,006154859;-0,080051561;300,08;490,8857503;49,87050346;30,4859953;0,000650928;2,967036329;0,000650849;0,000406788;0,003988675;25,00113933;24,8932;3,159487807;69,9396645;2,224213841;3,180189464;0,935273966;-0,271429273;17,51549545;1,248050015;18,49610487;-0,112164563;0,00441356;-0,080051561;306,7251889;306,7949152;0,000107296;67,0236983;0,006154859;21,88822276;21,89338061;4,17751E-07;78,78677453;65;9;1;0;54362,81529;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,080051561;#DIV/0!;-3,813244981;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725819;300,08;299,985;21,8934;21,8897;300,189;21,3789;700,043;101,493;0,0998929;25,0027;24,8932;999,9;0;0;10065;0;0,00993809;0,0947266;306,797;306,699;0,00363922;299,985;21,8897;2,22203;2,22166;19,122;19,1194;0,0499917;0;0;0;6,78;0,0499917;-4,56;1,8;35,562;40,75;38,062;40,875;37,75;0;0;0;1749725816;0;4,0368;8,199230745;-0,172307665;-0,1436;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,078092978;0,040335528;0,024424291;1;0,00029387;0,000761696;0,000183352;1;2;2;2/2;3,3268;2,83452;0,0750103;0,0756501;0,113881;0,11621;25541;28559;27277,2;30732,4;33378,4;35645,5;41755,4;44397;2,23654;2,29854;0,0453949;0;24,1478;999,9;50,9;33,6;26,2026;63,5089;17,6763;2;-0,128878;0,300778;20,2095;5,20543;11,9381;4,99368;3,291;1394,5;5885,7;9999;9,3;1,86266;1,86758;1,86897;1,86362;1,86726;1,86234;1,86294;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,109;0,5145;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162097;29162097;0,987549;2,68066;2,14966;2,59888;2,34741;2,29614;42,751;23,746;18;632,608;734,913;24,257;25,7122;30,0002;25,7376;25,5148;19,7732;13,4614;100;24,2547;300;21,9241;99,905;99,5866
33;1749725939;3856,6;20250612 12:58:59;12:58:59;none;;;;1749725939;2,46351E-05;0,024635084;-0,202183679;200,16;319,9258574;32,50213818;20,33479892;0,00261657;2,960097161;0,002615285;0,001634669;0,003988675;24,98286959;24,8952;3,159864861;70,12374637;2,228273774;3,177630815;0,931591087;-1,086407202;15,00096726;1,071323364;14,9898721;-0,181902871;0,023016741;-0,202183679;204,4719444;204,6495152;-8,93109E-05;67,0236983;0,024635084;21,91294587;21,93360242;9,7459E-08;78,78677453;66;9;1;0;54160,85739;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,202183679;#DIV/0!;-9,630991452;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749725939;200,16;200,008;21,9334;21,9141;200,35;21,417;699,852;101,493;0,0997204;24,9892;24,8952;999,9;0;0;10025,5;0;0,00993809;0,152176;204,648;204,489;0,0192947;200,008;21,9141;2,22609;2,22413;19,1513;19,1372;0,0499917;0;0;0;2,77;0,0499917;-1,64;1,27;34,437;38,5;36,75;38,062;36,625;0;0;0;1749725937;0;3,451923077;2,791452963;-1,207521278;0,096923077;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,203446091;0,057370069;0,035308828;1;0,00160048;0,002889398;0,00045881;1;2;2;2/2;3,3266;2,834;0,0534133;0,0538433;0,114021;0,116297;26137,9;29232,6;27277,7;30732,1;33374;35642,2;41756,6;44397,2;2,2355;2,29814;0,0456899;0;24,1449;999,9;50,9;33,6;26,2058;63,8889;17,7965;2;-0,12922;0,160257;20,2118;5,20543;11,9381;4,9936;3,291;1398,5;5897,2;9999;9,3;1,86265;1,86762;1,86899;1,86365;1,86726;1,86234;1,86295;1,8651;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5164;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162099;29162099;0,717773;2,69287;2,14966;2,59888;2,34741;2,323;42,7778;23,746;18;631,951;734,679;24,3734;25,7188;30;25,7463;25,5234;14,3739;13,4614;100;24,3781;200;21,9241;99,9076;99,5866
34;1749726060;3977,1;20250612 13:00:59;13:00:59;none;;;;1749726060;1,30991E-05;0,013099097;-0,092627539;100,066;204,6328693;20,78823367;10,16549979;0,001387087;2,965896541;0,001386726;0,000866736;0,003988675;25,00145105;24,9099;3,162637415;70,06548713;2,228494222;3,180587637;0,934143193;-0,577670162;15,17426462;1,081745716;15,68232885;-0,077043953;0,012048409;-0,092627539;102,2253781;102,3061152;0,000110338;67,0236983;0,013099097;21,92532099;21,93630121;1,20798E-07;78,78677453;65;9;1;0;54328,72113;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,092627539;#DIV/0!;-4,412299941;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749726060;100,066;100,001;21,9366;21,9265;100,351;21,4201;700,046;101,488;0,0999499;25,0048;24,9099;999,9;0;0;10059;0;0,00993809;0,0645981;102,31;102,243;0,0101452;100,001;21,9265;2,22631;2,22528;19,1529;19,1455;0,0499917;0;0;0;2,53;0,0499917;1,48;2,86;35,125;40,5;37,875;40,687;37,687;0;0;0;1749726057;0;3,058;1,246923108;3,001538408;-0,4968;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,101839854;0,053004877;0,013855428;1;0,000979486;0,001463993;0,000234447;1;2;2;2/2;3,32682;2,83453;0,0284822;0,0286871;0,114027;0,116336;26826,4;30009,9;27277,6;30732,1;33373,8;35640,3;41756,6;44396,8;2,23622;2,29716;0,044328;0;24,1821;999,9;50,8;33,7;26,3028;63,8589;17,6923;2;-0,128463;0,292534;20,2115;5,20543;11,9381;4,99356;3,291;1402,2;5907,8;9999;9,4;1,86265;1,8676;1,86896;1,86362;1,86724;1,86234;1,86295;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,285;0,5165;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162101;29162101;0,435791;2,71729;2,14966;2,59888;2,34741;2,28394;42,8046;23,7373;18;632,517;733,915;24,2926;25,7209;30,0001;25,7506;25,5299;8,74913;13,4614;100;24,2889;100;21,8576;99,9074;99,586
35;1749726180;4097,6;20250612 13:03:00;13:03:00;none;;;;1749726180;2,11925E-05;0,021192501;-0,139179326;50,1006;148,3656474;15,07324133;5,08998173;0,002232746;2,958548144;0,00223181;0,001394965;0,003988675;25,0030549;24,9062;3,161939361;69,87078406;2,222791768;3,181289287;0,939147593;-0,934589299;16,31697762;1,166096809;16,55247381;-0,157226401;0,020394674;-0,139179326;51,10564035;51,22734121;6,92356E-05;67,0236983;0,021192501;21,86134156;21,87911152;-2,21176E-07;78,78677453;65;9;1;0;54111,80923;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,139179326;#DIV/0!;-6,629787851;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749726180;50,1006;49,9667;21,8789;21,8618;50,4393;21,3651;699,946;101,495;0,100225;25,0085;24,9062;999,9;0;0;10016,5;0;0,00993809;0,133961;51,2213;51,0834;0,0171185;49,9667;21,8618;2,22061;2,21887;19,1117;19,0992;0,0499917;0;0;0;3,02;0,0499917;3,09;3,03;35,437;40,437;37,875;40,437;37,562;0;0;0;1749726178;0;3,553076923;-1,341538382;5,21128199;1,017307692;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,151818179;0,090366223;0,019754685;1;0,003147039;-0,004024566;0,000610406;1;2;2;2/2;3,32668;2,83443;0,014698;0,0147287;0,113827;0,116104;27207,2;30442,2;27277,7;30732,9;33382,1;35650,3;41757,3;44397,5;2,23658;2,29668;0,0450462;0;24,1666;999,9;50,7;33,7;26,2463;63,879;17,7724;2;-0,12789;0,381102;20,2091;5,20519;11,9381;4,99348;3,291;1406,1;5919,4;9999;9,4;1,86266;1,86755;1,86898;1,86362;1,86723;1,86234;1,86293;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,339;0,5138;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162103;29162103;0,292969;2,7356;2,14966;2,59888;2,34741;2,34131;42,8315;23,746;18;632,823;733,556;24,222;25,7252;30,0001;25,7549;25,5342;5,88828;13,7421;100;24,2181;50;21,8826;99,9085;99,588
